0.000,"Info","2023-01-05 13:40:37","Service 'ymazeinLT' : Execution start"
0.000,"Info","Subject Identification","57 58 59 60 61 62 63 64"
0.000,"Info","Apparatus","148"
0.000,"Info","Unit ID","EAB8E5"
20.655,"Info","Arena",5,"Enter_Zone",3
20.655,"Info","Arena",6,"Enter_Zone",3
20.655,"Info","Arena",7,"Enter_Zone",3
20.655,"Info","Arena",8,"Enter_Zone",3
20.721,"Info","Arena",5,"Exit_Zone",3
20.721,"Info","Arena",5,"Enter_Zone",4
20.755,"Info","Arena",2,"Enter_Zone",1
20.755,"Info","Arena",3,"Enter_Zone",1
20.755,"Info","Arena",4,"Enter_Zone",1
21.188,"Info","Arena",5,"Exit_Zone",4
21.188,"Info","Arena",5,"Enter_Zone",1
21.421,"Info","Arena",1,"Enter_Zone",1
21.455,"Info","Arena",7,"Exit_Zone",3
21.455,"Info","Arena",7,"Enter_Zone",4
21.655,"Info","Arena",7,"Exit_Zone",4
21.655,"Info","Arena",7,"Enter_Zone",1
22.588,"Info","Arena",8,"Exit_Zone",3
22.588,"Info","Arena",8,"Enter_Zone",4
23.088,"Info","Arena",8,"Exit_Zone",4
23.088,"Info","Arena",8,"Enter_Zone",1
24.454,"Info","Arena",5,"Exit_Zone",1
24.454,"Info","Arena",5,"Enter_Zone",4
24.488,"Info","Arena",7,"Exit_Zone",1
24.488,"Info","Arena",7,"Enter_Zone",4
24.788,"Info","Arena",5,"Exit_Zone",4
24.788,"Info","Arena",5,"Enter_Zone",2
24.854,"Info","Arena",1,"Exit_Zone",1
24.854,"Info","Arena",1,"Enter_Zone",4
24.854,"Info","Arena",8,"Exit_Zone",1
24.854,"Info","Arena",8,"Enter_Zone",4
24.988,"Info","Arena",8,"Exit_Zone",4
24.988,"Info","Arena",8,"Enter_Zone",2
25.054,"Info","Arena",7,"Exit_Zone",4
25.054,"Info","Arena",7,"Enter_Zone",2
25.221,"Info","Arena",1,"Exit_Zone",4
25.221,"Info","Arena",1,"Enter_Zone",3
25.321,"Info","Arena",6,"Exit_Zone",3
25.321,"Info","Arena",6,"Enter_Zone",4
25.488,"Info","Arena",6,"Exit_Zone",4
25.488,"Info","Arena",6,"Enter_Zone",1
27.088,"Info","Arena",8,"Exit_Zone",2
27.088,"Info","Arena",8,"Enter_Zone",4
27.454,"Info","Arena",7,"Exit_Zone",2
27.454,"Info","Arena",7,"Enter_Zone",4
27.587,"Info","Arena",8,"Exit_Zone",4
27.587,"Info","Arena",8,"Enter_Zone",1
27.887,"Info","Arena",7,"Exit_Zone",4
27.887,"Info","Arena",7,"Enter_Zone",1
28.387,"Info","Arena",1,"Exit_Zone",3
28.387,"Info","Arena",1,"Enter_Zone",4
28.654,"Info","Arena",5,"Exit_Zone",2
28.654,"Info","Arena",5,"Enter_Zone",4
28.754,"Info","Arena",1,"Exit_Zone",4
28.754,"Info","Arena",1,"Enter_Zone",1
28.754,"Info","Arena",2,"Exit_Zone",1
28.754,"Info","Arena",2,"Enter_Zone",4
28.854,"Info","Arena",2,"Exit_Zone",4
28.854,"Info","Arena",2,"Enter_Zone",3
29.221,"Info","Arena",5,"Exit_Zone",4
29.221,"Info","Arena",5,"Enter_Zone",1
29.254,"Info","Arena",6,"Exit_Zone",1
29.254,"Info","Arena",6,"Enter_Zone",4
29.687,"Info","Arena",6,"Exit_Zone",4
29.687,"Info","Arena",6,"Enter_Zone",3
29.954,"Info","Arena",3,"Exit_Zone",1
29.954,"Info","Arena",3,"Enter_Zone",4
30.221,"Info","Arena",3,"Exit_Zone",4
30.221,"Info","Arena",3,"Enter_Zone",3
31.254,"Info","Arena",7,"Exit_Zone",1
31.254,"Info","Arena",7,"Enter_Zone",4
31.687,"Info","Arena",5,"Exit_Zone",1
31.687,"Info","Arena",5,"Enter_Zone",4
31.754,"Info","Arena",7,"Exit_Zone",4
31.754,"Info","Arena",7,"Enter_Zone",2
31.920,"Info","Arena",5,"Exit_Zone",4
31.920,"Info","Arena",5,"Enter_Zone",2
32.720,"Info","Arena",6,"Exit_Zone",3
32.720,"Info","Arena",6,"Enter_Zone",4
32.754,"Info","Arena",8,"Exit_Zone",1
32.754,"Info","Arena",8,"Enter_Zone",4
32.887,"Info","Arena",8,"Exit_Zone",4
32.887,"Info","Arena",8,"Enter_Zone",2
32.954,"Info","Arena",1,"Exit_Zone",1
32.954,"Info","Arena",1,"Enter_Zone",4
32.954,"Info","Arena",3,"Exit_Zone",3
32.954,"Info","Arena",3,"Enter_Zone",4
33.120,"Info","Arena",3,"Exit_Zone",4
33.120,"Info","Arena",3,"Enter_Zone",2
33.154,"Info","Arena",1,"Exit_Zone",4
33.154,"Info","Arena",1,"Enter_Zone",2
33.387,"Info","Arena",6,"Exit_Zone",4
33.387,"Info","Arena",6,"Enter_Zone",2
34.187,"Info","Arena",7,"Exit_Zone",2
34.187,"Info","Arena",7,"Enter_Zone",4
34.254,"Info","Arena",8,"Exit_Zone",2
34.254,"Info","Arena",8,"Enter_Zone",4
34.287,"Info","Arena",7,"Exit_Zone",4
34.287,"Info","Arena",7,"Enter_Zone",1
34.554,"Info","Arena",8,"Exit_Zone",4
34.554,"Info","Arena",8,"Enter_Zone",3
34.987,"Info","Arena",3,"Exit_Zone",2
34.987,"Info","Arena",3,"Enter_Zone",4
35.187,"Info","Arena",3,"Exit_Zone",4
35.187,"Info","Arena",3,"Enter_Zone",1
36.254,"Info","Arena",5,"Exit_Zone",2
36.254,"Info","Arena",5,"Enter_Zone",4
36.287,"Info","Arena",7,"Exit_Zone",1
36.287,"Info","Arena",7,"Enter_Zone",4
36.454,"Info","Arena",7,"Exit_Zone",4
36.454,"Info","Arena",7,"Enter_Zone",2
36.687,"Info","Arena",5,"Exit_Zone",4
36.687,"Info","Arena",5,"Enter_Zone",3
37.253,"Info","Arena",3,"Exit_Zone",1
37.253,"Info","Arena",3,"Enter_Zone",4
37.287,"Info","Arena",3,"Exit_Zone",4
37.287,"Info","Arena",3,"Enter_Zone",2
37.720,"Info","Arena",3,"Exit_Zone",2
37.720,"Info","Arena",3,"Enter_Zone",4
37.753,"Info","Arena",3,"Exit_Zone",4
37.753,"Info","Arena",3,"Enter_Zone",1
39.620,"Info","Arena",5,"Exit_Zone",3
39.620,"Info","Arena",5,"Enter_Zone",4
40.020,"Info","Arena",5,"Exit_Zone",4
40.020,"Info","Arena",5,"Enter_Zone",1
40.720,"Info","Arena",6,"Exit_Zone",2
40.720,"Info","Arena",6,"Enter_Zone",4
40.953,"Info","Arena",8,"Exit_Zone",3
40.953,"Info","Arena",8,"Enter_Zone",4
41.186,"Info","Arena",6,"Exit_Zone",4
41.186,"Info","Arena",6,"Enter_Zone",3
41.286,"Info","Arena",8,"Exit_Zone",4
41.286,"Info","Arena",8,"Enter_Zone",2
41.453,"Info","Arena",7,"Exit_Zone",2
41.453,"Info","Arena",7,"Enter_Zone",4
41.686,"Info","Arena",7,"Exit_Zone",4
41.686,"Info","Arena",7,"Enter_Zone",1
42.053,"Info","Arena",1,"Exit_Zone",2
42.053,"Info","Arena",1,"Enter_Zone",4
42.286,"Info","Arena",1,"Exit_Zone",4
42.286,"Info","Arena",1,"Enter_Zone",1
42.586,"Info","Arena",8,"Exit_Zone",2
42.586,"Info","Arena",8,"Enter_Zone",4
42.720,"Info","Arena",5,"Exit_Zone",1
42.720,"Info","Arena",5,"Enter_Zone",4
42.886,"Info","Arena",8,"Exit_Zone",4
42.886,"Info","Arena",8,"Enter_Zone",3
43.253,"Info","Arena",5,"Exit_Zone",4
43.253,"Info","Arena",5,"Enter_Zone",2
43.420,"Info","Arena",7,"Exit_Zone",1
43.420,"Info","Arena",7,"Enter_Zone",4
43.586,"Info","Arena",7,"Exit_Zone",4
43.586,"Info","Arena",7,"Enter_Zone",3
44.520,"Info","Arena",6,"Exit_Zone",3
44.520,"Info","Arena",6,"Enter_Zone",4
45.253,"Info","Arena",6,"Exit_Zone",4
45.253,"Info","Arena",6,"Enter_Zone",1
