0.000,"Info","2023-01-04 16:13:10","Service 'ymazeinLT' : Execution start"
0.000,"Info","Subject Identification","89 90 91 92 93 94 95 96"
0.000,"Info","Apparatus","148"
0.000,"Info","Unit ID","EAB8E5"
30.410,"Info","Arena",1,"Enter_Zone",3
30.410,"Info","Arena",2,"Enter_Zone",3
30.410,"Info","Arena",3,"Enter_Zone",1
30.410,"Info","Arena",4,"Enter_Zone",3
30.410,"Info","Arena",5,"Enter_Zone",3
30.410,"Info","Arena",6,"Enter_Zone",3
30.410,"Info","Arena",7,"Enter_Zone",3
30.410,"Info","Arena",8,"Enter_Zone",4
30.510,"Info","Arena",8,"Exit_Zone",4
30.510,"Info","Arena",8,"Enter_Zone",3
31.076,"Info","Arena",8,"Exit_Zone",3
31.076,"Info","Arena",8,"Enter_Zone",4
31.143,"Info","Arena",8,"Exit_Zone",4
31.143,"Info","Arena",8,"Enter_Zone",1
31.176,"Info","Arena",2,"Exit_Zone",3
31.176,"Info","Arena",2,"Enter_Zone",4
31.476,"Info","Arena",2,"Exit_Zone",4
31.476,"Info","Arena",2,"Enter_Zone",1
31.776,"Info","Arena",7,"Exit_Zone",3
31.776,"Info","Arena",7,"Enter_Zone",4
32.243,"Info","Arena",7,"Exit_Zone",4
32.243,"Info","Arena",7,"Enter_Zone",2
32.676,"Info","Arena",4,"Exit_Zone",3
32.676,"Info","Arena",4,"Enter_Zone",4
32.710,"Info","Arena",6,"Exit_Zone",3
32.710,"Info","Arena",6,"Enter_Zone",4
32.943,"Info","Arena",4,"Exit_Zone",4
32.943,"Info","Arena",4,"Enter_Zone",1
33.243,"Info","Arena",8,"Exit_Zone",1
33.243,"Info","Arena",8,"Enter_Zone",4
33.443,"Info","Arena",8,"Exit_Zone",4
33.443,"Info","Arena",8,"Enter_Zone",2
33.476,"Info","Arena",2,"Exit_Zone",1
33.476,"Info","Arena",2,"Enter_Zone",4
33.610,"Info","Arena",6,"Exit_Zone",4
33.610,"Info","Arena",6,"Enter_Zone",1
33.776,"Info","Arena",2,"Exit_Zone",4
33.776,"Info","Arena",2,"Enter_Zone",2
34.743,"Info","Arena",1,"Exit_Zone",3
