"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"69","2","3",7,6,7,8,5,5,7,10,6,9,4,8,10,7,10,11,57,66,123,18,9,14.6341463414634,7.31707317073171,53.6585365853659,46.3414634146341
"70","2","4",0,1,4,2,4,5,2,2,1,5,4,2,2,1,2,1,21,20,41,1,9,2.4390243902439,21.9512195121951,48.780487804878,51.219512195122
"71","2","5",1,1,0,2,1,6,2,2,1,1,7,3,1,3,2,0,16,20,36,1,13,2.77777777777778,36.1111111111111,55.5555555555556,44.4444444444444
"72","2","6",0,0,0,0,0,0,0,1,0,0,0,2,0,2,2,9,2,17,19,9,0,47.3684210526316,0,89.4736842105263,10.5263157894737
"73","20","1",9,8,9,6,9,14,10,5,8,7,13,9,6,9,5,3,71,62,133,12,27,9.02255639097744,20.3007518796992,46.6165413533835,53.3834586466165
"74","20","2",16,14,16,9,16,15,10,6,14,11,14,8,9,7,6,2,103,73,176,18,29,10.2272727272727,16.4772727272727,41.4772727272727,58.5227272727273
"75","20","3",23,13,12,3,13,17,4,2,13,2,17,3,3,3,2,2,89,46,135,25,34,18.5185185185185,25.1851851851852,34.0740740740741,65.9259259259259
"76","20","4",5,5,5,5,2,5,5,8,5,5,2,8,8,5,7,8,40,51,91,13,7,14.2857142857143,7.69230769230769,56.043956043956,43.956043956044
"77","20","5",5,2,4,4,5,3,3,5,2,5,4,4,2,6,5,7,32,37,69,12,7,17.3913043478261,10.1449275362319,53.6231884057971,46.3768115942029
"78","20","6",2,2,4,2,3,5,4,3,1,4,4,6,2,5,3,0,26,27,53,2,9,3.77358490566038,16.9811320754717,50.9433962264151,49.0566037735849
"79","21","1",10,9,7,7,4,14,8,4,9,6,10,5,11,1,4,7,65,54,119,17,24,14.2857142857143,20.1680672268908,45.3781512605042,54.6218487394958
"80","21","2",5,6,5,8,6,5,7,9,6,6,6,8,6,9,8,13,51,65,116,18,11,15.5172413793103,9.48275862068965,56.0344827586207,43.9655172413793
"81","21","3",1,1,5,0,1,14,5,10,1,4,10,15,4,10,9,24,37,80,117,25,24,21.3675213675214,20.5128205128205,68.3760683760684,31.6239316239316
"82","21","4",1,2,3,4,1,5,2,14,2,4,3,12,5,10,13,44,32,96,128,45,8,35.15625,6.25,75,25
"83","21","5",0,0,1,1,1,4,0,10,0,2,4,9,1,10,11,61,18,100,118,61,8,51.6949152542373,6.77966101694915,84.7457627118644,15.2542372881356
"84","21","6",0,0,0,1,0,0,2,7,0,1,0,7,1,7,6,101,10,126,136,101,0,74.2647058823529,0,92.6470588235294,7.35294117647059
"85","22","1",6,7,12,5,12,36,12,3,7,10,36,11,5,10,3,3,94,87,181,9,72,4.97237569060773,39.7790055248619,48.0662983425414,51.9337016574586
"86","22","2",14,9,12,4,12,15,11,9,9,6,15,16,3,17,9,4,87,81,168,18,30,10.7142857142857,17.8571428571429,48.2142857142857,51.7857142857143
"87","22","3",14,9,5,11,4,4,8,13,9,7,3,9,12,8,13,14,69,77,146,28,7,19.1780821917808,4.79452054794521,52.7397260273973,47.2602739726027
"88","22","4",3,9,5,10,8,6,11,9,8,6,9,10,6,13,8,12,61,75,136,15,15,11.0294117647059,11.0294117647059,55.1470588235294,44.8529411764706
"89","22","5",21,12,17,10,16,20,18,4,12,15,19,12,11,11,4,2,121,86,207,23,39,11.1111111111111,18.8405797101449,41.5458937198068,58.4541062801932
"90","22","6",46,18,23,6,23,6,6,3,18,11,6,3,6,3,3,0,134,50,184,46,12,25,6.52173913043478,27.1739130434783,72.8260869565217
"91","23","1",3,1,1,1,1,0,1,0,1,2,0,0,1,0,0,0,10,5,15,3,0,20,0,33.3333333333333,66.6666666666667
"92","23","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,33.3333333333333,66.6666666666667
"93","23","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"94","23","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,100,0
"95","23","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,33.3333333333333,66.6666666666667
"96","23","6",0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,3,5,8,0,0,0,0,62.5,37.5
"97","24","1",4,1,2,0,0,3,1,1,1,1,1,2,2,0,1,1,15,9,24,5,4,20.8333333333333,16.6666666666667,37.5,62.5
"98","24","2",3,1,0,2,0,2,3,2,0,1,2,3,1,3,2,4,14,18,32,7,4,21.875,12.5,56.25,43.75
"99","24","3",2,2,3,4,3,3,7,7,2,5,3,9,5,9,7,7,33,48,81,9,6,11.1111111111111,7.40740740740741,59.2592592592593,40.7407407407407
"100","24","4",0,2,2,2,0,6,4,11,2,2,4,13,4,11,11,72,27,122,149,72,10,48.3221476510067,6.71140939597315,81.8791946308725,18.1208053691275
"101","24","5",0,0,0,1,0,3,0,8,0,1,3,7,1,7,8,114,12,144,156,114,6,73.0769230769231,3.84615384615385,92.3076923076923,7.69230769230769
"102","24","6",0,0,0,1,0,0,0,8,0,1,0,7,1,7,8,101,9,128,137,101,0,73.7226277372263,0,93.4306569343066,6.56934306569343
"103","25","1",28,17,13,12,10,15,12,14,17,8,12,14,15,11,14,12,121,106,227,40,27,17.6211453744493,11.8942731277533,46.6960352422907,53.3039647577093
"104","25","2",1,6,7,9,7,7,6,13,6,10,6,10,9,9,13,22,57,87,144,23,13,15.9722222222222,9.02777777777778,60.4166666666667,39.5833333333333
"105","25","3",0,1,1,5,0,2,6,7,1,5,1,7,6,6,6,18,22,53,75,18,3,24,4,70.6666666666667,29.3333333333333
"106","25","4",1,1,1,1,0,2,0,7,1,1,1,6,3,5,8,13,15,39,54,14,3,25.9259259259259,5.55555555555556,72.2222222222222,27.7777777777778
"107","25","5",2,6,7,7,7,4,3,8,6,8,5,3,7,4,8,11,46,53,99,13,9,13.1313131313131,9.09090909090909,53.5353535353535,46.4646464646465
"108","25","6",0,1,1,1,1,6,4,3,1,1,6,6,1,6,3,5,17,32,49,5,12,10.2040816326531,24.4897959183673,65.3061224489796,34.6938775510204
"109","26","1",9,12,12,9,14,12,11,8,12,9,14,10,7,13,8,9,88,84,172,18,26,10.4651162790698,15.1162790697674,48.8372093023256,51.1627906976744
"110","26","2",48,18,24,6,24,10,5,2,19,12,10,1,6,1,2,0,140,51,191,48,20,25.130890052356,10.4712041884817,26.7015706806283,73.2984293193717
"111","26","3",25,13,16,8,16,7,9,4,14,11,7,4,9,4,4,0,101,53,154,25,14,16.2337662337662,9.09090909090909,34.4155844155844,65.5844155844156
"112","26","4",21,12,9,5,6,11,7,3,12,2,8,5,7,2,2,9,74,50,124,30,19,24.1935483870968,15.3225806451613,40.3225806451613,59.6774193548387
"113","26","5",15,12,9,8,10,11,10,5,12,5,12,7,7,8,5,3,82,60,142,18,23,12.6760563380282,16.1971830985915,42.2535211267606,57.7464788732394
"114","26","6",6,7,12,10,12,11,16,6,7,15,11,12,10,12,6,4,81,79,160,10,22,6.25,13.75,49.375,50.625
"115","27","1",0,1,0,3,1,3,1,5,1,2,3,3,3,3,5,18,16,39,55,18,6,32.7272727272727,10.9090909090909,70.9090909090909,29.0909090909091
"116","27","2",2,3,1,3,3,0,2,1,3,1,2,0,2,2,2,0,17,13,30,2,2,6.66666666666667,6.66666666666667,43.3333333333333,56.6666666666667
"117","27","3",2,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,9,7,16,3,0,18.75,0,43.75,56.25
"118","27","4",2,2,0,2,1,0,2,1,2,0,0,1,1,2,1,0,11,9,20,2,0,10,0,45,55
"119","27","5",0,1,2,1,1,2,1,2,1,2,2,2,2,2,2,1,12,15,27,1,4,3.7037037037037,14.8148148148148,55.5555555555556,44.4444444444444
"120","27","6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,0,0,0,0,75,25
"121","28","1",16,10,7,9,9,6,11,7,10,6,8,10,7,12,7,5,76,67,143,21,14,14.6853146853147,9.79020979020979,46.8531468531469,53.1468531468531
"122","28","2",8,8,7,11,10,6,11,18,8,9,9,18,8,21,18,35,81,127,208,43,15,20.6730769230769,7.21153846153846,61.0576923076923,38.9423076923077
"123","28","3",6,6,5,11,4,6,9,14,7,10,5,12,13,10,14,24,64,95,159,30,11,18.8679245283019,6.91823899371069,59.748427672956,40.251572327044
"124","28","4",1,2,3,2,1,9,7,13,2,3,7,17,4,16,13,24,39,88,127,25,16,19.6850393700787,12.5984251968504,69.2913385826772,30.7086614173228
"125","28","5",0,1,0,3,2,1,1,13,1,2,3,11,1,13,13,37,21,84,105,37,4,35.2380952380952,3.80952380952381,80,20
