"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"172","35","4",1,3,3,2,4,5,4,6,3,2,7,8,1,10,6,4,30,42,72,5,12,6.94444444444444,16.6666666666667,58.3333333333333,41.6666666666667
"173","35","5",3,6,5,6,6,2,6,2,6,5,3,3,5,3,2,4,37,33,70,7,5,10,7.14285714285714,47.1428571428571,52.8571428571429
"174","35","6",2,2,2,4,1,4,7,5,2,3,4,8,4,8,5,11,29,46,75,13,8,17.3333333333333,10.6666666666667,61.3333333333333,38.6666666666667
"175","36","1",8,8,8,10,9,13,7,14,9,10,14,11,10,11,14,39,80,118,198,47,27,23.7373737373737,13.6363636363636,59.5959595959596,40.4040404040404
"176","36","2",14,11,10,12,11,9,12,11,11,10,10,11,10,13,11,3,91,81,172,17,19,9.88372093023256,11.046511627907,47.093023255814,52.906976744186
"177","36","3",14,13,13,9,13,6,10,5,13,9,6,7,9,7,6,1,84,60,144,15,12,10.4166666666667,8.33333333333333,41.6666666666667,58.3333333333333
"178","36","4",4,4,7,6,7,6,10,4,4,9,6,8,6,8,4,2,50,48,98,6,12,6.12244897959184,12.2448979591837,48.9795918367347,51.0204081632653
"179","36","5",4,3,3,7,3,5,5,9,3,7,5,7,7,6,8,11,39,57,96,15,10,15.625,10.4166666666667,59.375,40.625
"180","36","6",0,2,3,6,3,4,2,10,2,7,3,6,7,5,10,9,32,50,82,9,7,10.9756097560976,8.53658536585366,60.9756097560976,39.0243902439024
"181","37","1",7,13,14,8,13,20,17,3,12,9,19,12,8,12,3,4,96,81,177,11,39,6.21468926553672,22.0338983050847,45.7627118644068,54.2372881355932
"182","37","2",38,18,18,3,19,20,3,2,18,3,20,2,2,3,2,1,122,53,175,39,40,22.2857142857143,22.8571428571429,30.2857142857143,69.7142857142857
"183","37","3",37,15,13,6,11,5,6,5,15,5,3,4,9,2,5,2,100,46,146,39,8,26.7123287671233,5.47945205479452,31.5068493150685,68.4931506849315
"184","37","4",20,13,12,7,12,13,10,2,13,5,14,5,6,6,2,0,91,52,143,20,27,13.986013986014,18.8811188811189,36.3636363636364,63.6363636363636
"185","37","5",37,12,13,4,13,13,7,1,12,5,14,4,4,4,1,1,102,46,148,38,27,25.6756756756757,18.2432432432432,31.0810810810811,68.9189189189189
"186","37","6",37,13,13,5,14,13,7,1,14,4,14,3,4,4,1,0,106,44,150,37,27,24.6666666666667,18,29.3333333333333,70.6666666666667
"187","38","1",3,3,5,5,4,11,9,6,3,7,10,10,6,10,7,26,47,81,128,29,21,22.65625,16.40625,63.28125,36.71875
"188","38","2",3,2,1,7,4,18,3,9,2,6,20,6,4,8,9,7,48,64,112,10,38,8.92857142857143,33.9285714285714,57.1428571428571,42.8571428571429
"189","38","3",0,1,3,5,3,17,7,8,1,7,17,11,5,10,8,13,45,74,119,13,34,10.9243697478992,28.5714285714286,62.1848739495798,37.8151260504202
"190","38","4",0,2,2,6,3,1,8,9,2,6,2,11,5,13,10,26,32,77,109,26,3,23.8532110091743,2.75229357798165,70.6422018348624,29.3577981651376
"191","38","5",3,1,1,2,2,5,2,8,2,2,5,8,2,8,8,42,27,77,104,45,10,43.2692307692308,9.61538461538461,74.0384615384615,25.9615384615385
"192","38","6",0,0,2,2,2,12,2,4,0,3,12,4,1,5,4,6,25,37,62,6,24,9.67741935483871,38.7096774193548,59.6774193548387,40.3225806451613
"193","39","1",22,7,18,1,12,51,11,2,7,12,45,12,7,6,2,2,126,94,220,24,96,10.9090909090909,43.6363636363636,42.7272727272727,57.2727272727273
"194","39","2",9,7,9,9,13,35,8,8,7,12,39,7,6,10,8,6,100,96,196,15,74,7.6530612244898,37.7551020408163,48.9795918367347,51.0204081632653
"195","39","3",12,9,11,11,10,18,14,12,9,13,17,14,12,14,12,16,98,109,207,28,35,13.5265700483092,16.9082125603865,52.6570048309179,47.3429951690821
"196","39","4",3,7,7,12,5,10,10,16,7,12,8,15,14,13,17,25,71,113,184,28,18,15.2173913043478,9.78260869565217,61.4130434782609,38.5869565217391
"197","39","5",3,4,10,6,11,6,4,9,4,12,7,7,5,8,9,17,53,72,125,20,13,16,10.4,57.6,42.4
"198","39","6",6,3,6,2,6,14,4,3,4,5,14,4,3,4,3,8,47,45,92,14,28,15.2173913043478,30.4347826086957,48.9130434782609,51.0869565217391
"199","4","1",5,5,13,5,8,13,5,11,5,13,7,11,11,5,11,16,67,80,147,21,20,14.2857142857143,13.6054421768707,54.421768707483,45.578231292517
"200","4","2",0,0,2,4,1,6,4,15,0,6,5,15,5,13,15,44,33,105,138,44,11,31.8840579710145,7.97101449275362,76.0869565217391,23.9130434782609
"201","4","3",0,1,1,7,3,1,4,10,1,7,3,7,5,9,10,69,27,114,141,69,4,48.936170212766,2.83687943262411,80.8510638297872,19.1489361702128
"202","4","4",0,1,0,3,2,1,2,10,1,2,3,9,1,12,10,51,20,91,111,51,4,45.9459459459459,3.6036036036036,81.981981981982,18.018018018018
"203","4","5",0,0,0,5,1,1,4,10,0,6,2,8,5,9,10,25,23,66,89,25,3,28.0898876404494,3.37078651685393,74.1573033707865,25.8426966292135
"204","4","6",0,0,0,5,1,2,3,7,0,5,3,5,4,6,6,12,18,44,62,12,5,19.3548387096774,8.06451612903226,70.9677419354839,29.0322580645161
"205","40","1",5,7,10,7,12,8,8,3,7,9,10,4,5,6,3,6,62,51,113,11,18,9.73451327433628,15.929203539823,45.1327433628319,54.8672566371681
"206","40","2",6,7,5,9,8,6,5,8,7,6,9,4,5,7,7,8,54,56,110,14,15,12.7272727272727,13.6363636363636,50.9090909090909,49.0909090909091
"207","40","3",0,2,1,4,1,8,6,4,2,3,8,6,4,5,3,3,26,37,63,3,16,4.76190476190476,25.3968253968254,58.7301587301587,41.2698412698413
"208","40","4",12,6,7,4,8,11,7,3,5,5,12,6,2,8,3,1,59,44,103,13,23,12.621359223301,22.3300970873786,42.7184466019417,57.2815533980583
"209","40","5",11,9,7,10,8,6,11,1,9,8,7,2,9,3,1,1,66,40,106,12,13,11.3207547169811,12.2641509433962,37.7358490566038,62.2641509433962
"210","40","6",4,7,5,5,5,1,4,3,7,3,2,2,5,3,4,7,36,34,70,11,3,15.7142857142857,4.28571428571429,48.5714285714286,51.4285714285714
"211","41","1",1,3,13,0,11,44,5,2,3,10,42,7,2,5,2,0,81,72,153,1,86,0.65359477124183,56.2091503267974,47.0588235294118,52.9411764705882
"212","41","2",2,3,7,4,8,38,5,1,3,8,40,2,3,3,1,0,70,61,131,2,78,1.52671755725191,59.5419847328244,46.5648854961832,53.4351145038168
"213","41","3",6,5,10,4,9,25,8,0,5,8,25,4,4,4,0,0,69,51,120,6,50,5,41.6666666666667,42.5,57.5
"214","41","4",0,3,7,2,6,48,5,1,3,6,46,4,3,2,1,0,73,67,140,0,94,0,67.1428571428571,47.8571428571429,52.1428571428571
"215","41","5",2,4,6,2,8,27,4,5,4,4,29,6,1,8,5,3,60,61,121,5,56,4.13223140495868,46.2809917355372,50.4132231404959,49.5867768595041
"216","41","6",7,6,8,3,8,26,5,3,6,5,26,5,3,5,3,2,68,56,124,9,52,7.25806451612903,41.9354838709677,45.1612903225806,54.8387096774194
"217","42","1",4,6,3,5,6,5,6,3,6,3,7,4,3,6,3,0,40,33,73,4,12,5.47945205479452,16.4383561643836,45.2054794520548,54.7945205479452
"218","42","2",60,10,12,0,12,2,0,1,10,2,3,1,0,1,1,0,99,19,118,60,5,50.8474576271186,4.23728813559322,16.1016949152542,83.8983050847458
"219","42","3",9,10,12,6,12,13,9,4,9,8,13,7,6,7,4,2,77,57,134,11,26,8.2089552238806,19.4029850746269,42.5373134328358,57.4626865671642
"220","42","4",39,11,10,6,9,2,6,3,11,6,0,3,8,1,3,4,88,37,125,43,2,34.4,1.6,29.6,70.4
"221","42","5",7,7,8,6,8,13,4,7,7,7,12,6,6,5,7,3,61,55,116,10,25,8.62068965517241,21.551724137931,47.4137931034483,52.5862068965517
"222","42","6",30,12,11,2,12,5,2,1,12,1,7,0,1,2,1,1,77,26,103,31,12,30.0970873786408,11.6504854368932,25.2427184466019,74.7572815533981
"223","43","1",48,16,22,5,21,15,7,5,16,12,14,7,7,5,5,2,141,69,210,50,29,23.8095238095238,13.8095238095238,32.8571428571429,67.1428571428571
"224","43","2",86,22,19,8,16,13,13,1,21,6,10,6,11,3,1,2,180,61,241,88,23,36.5145228215768,9.54356846473029,25.3112033195021,74.6887966804979
"225","43","3",109,24,20,13,19,6,15,1,24,9,5,2,14,1,1,1,208,59,267,110,11,41.1985018726592,4.11985018726592,22.0973782771536,77.9026217228464
"226","43","4",108,22,19,6,20,4,4,3,22,3,5,1,5,2,3,2,189,43,232,110,9,47.4137931034483,3.87931034482759,18.5344827586207,81.4655172413793
"227","43","5",57,21,22,4,21,5,5,2,21,4,5,3,4,3,2,1,139,44,183,58,10,31.6939890710383,5.46448087431694,24.0437158469945,75.9562841530055
"228","43","6",11,8,10,5,13,49,8,1,8,7,53,4,2,7,1,0,107,83,190,11,102,5.78947368421053,53.6842105263158,43.6842105263158,56.3157894736842
"229","44","1",16,13,14,7,16,13,8,7,14,8,15,8,6,10,8,6,97,75,172,22,28,12.7906976744186,16.2790697674419,43.6046511627907,56.3953488372093
"230","44","2",9,7,9,7,6,26,7,5,7,8,23,5,9,2,5,4,77,65,142,13,49,9.15492957746479,34.5070422535211,45.7746478873239,54.2253521126761
"231","44","3",2,3,5,1,4,32,1,5,3,3,31,5,2,4,5,2,54,57,111,4,63,3.6036036036036,56.7567567567568,51.3513513513514,48.6486486486486
"232","44","4",2,5,5,2,5,35,5,2,5,2,35,5,2,5,2,2,63,59,122,4,70,3.27868852459016,57.3770491803279,48.3606557377049,51.6393442622951
"233","44","5",1,1,1,1,2,38,3,0,1,1,38,2,0,3,0,0,48,47,95,1,76,1.05263157894737,80,49.4736842105263,50.5263157894737
"234","44","6",51,10,9,3,9,10,3,2,11,2,10,2,4,2,2,2,100,35,135,53,20,39.2592592592593,14.8148148148148,25.9259259259259,74.0740740740741
"235","45","1",6,5,3,11,6,12,15,12,5,10,15,16,9,19,13,30,72,118,190,36,27,18.9473684210526,14.2105263157895,62.1052631578947,37.8947368421053
"236","45","2",0,2,3,8,2,8,9,12,2,9,8,13,9,12,12,38,46,104,150,38,16,25.3333333333333,10.6666666666667,69.3333333333333,30.6666666666667
"237","45","3",5,5,5,3,4,6,4,7,5,3,6,8,4,8,8,17,41,60,101,22,12,21.7821782178218,11.8811881188119,59.4059405940594,40.5940594059406
"238","45","4",8,6,5,6,4,2,2,7,6,5,1,4,6,3,7,12,41,46,87,20,3,22.9885057471264,3.44827586206897,52.8735632183908,47.1264367816092
"239","45","5",1,3,2,7,3,5,4,5,3,5,6,2,5,3,5,8,31,39,70,9,11,12.8571428571429,15.7142857142857,55.7142857142857,44.2857142857143
"240","45","6",3,7,2,7,1,3,8,4,7,2,3,5,8,4,4,8,37,42,79,11,6,13.9240506329114,7.59493670886076,53.1645569620253,46.8354430379747
"241","46","1",7,3,7,2,5,7,0,12,3,6,5,10,4,7,11,38,43,87,130,45,12,34.6153846153846,9.23076923076923,66.9230769230769,33.0769230769231
"242","46","2",0,0,2,2,1,4,4,9,0,4,3,11,3,11,10,44,23,88,111,44,7,39.6396396396396,6.30630630630631,79.2792792792793,20.7207207207207
"243","46","3",0,1,3,1,1,7,5,8,1,3,5,12,3,10,8,28,26,73,99,28,12,28.2828282828283,12.1212121212121,73.7373737373737,26.2626262626263
"244","46","4",1,4,3,4,2,16,6,10,4,2,15,12,4,11,10,20,47,80,127,21,31,16.5354330708661,24.4094488188976,62.992125984252,37.007874015748
"245","46","5",0,4,5,5,5,7,4,8,4,6,7,7,5,7,8,15,40,60,100,15,14,15,14,60,40
"246","46","6",1,5,4,6,4,2,2,11,5,5,2,7,6,7,11,38,35,84,119,39,4,32.7731092436975,3.36134453781513,70.5882352941177,29.4117647058824
"247","47","1",2,5,8,1,6,6,2,6,5,3,4,8,2,6,6,13,37,49,86,15,10,17.4418604651163,11.6279069767442,56.9767441860465,43.0232558139535
"248","47","2",0,5,5,4,4,7,5,11,5,4,6,12,5,12,11,33,42,90,132,33,13,25,9.84848484848485,68.1818181818182,31.8181818181818
"249","47","3",1,5,4,6,3,7,6,12,5,5,6,12,7,11,12,23,44,84,128,24,13,18.75,10.15625,65.625,34.375
"250","47","4",1,1,2,4,4,2,1,6,1,5,4,3,2,6,6,37,22,66,88,38,6,43.1818181818182,6.81818181818182,75,25
"251","47","5",0,1,3,1,1,7,2,4,1,3,5,6,3,4,5,8,20,37,57,8,12,14.0350877192982,21.0526315789474,64.9122807017544,35.0877192982456
"252","47","6",0,0,1,1,0,5,1,5,0,2,4,5,2,3,4,17,13,40,53,17,9,32.0754716981132,16.9811320754717,75.4716981132076,24.5283018867925
"253","48","1",14,9,10,2,12,3,2,0,10,3,5,0,1,1,0,0,55,20,75,14,8,18.6666666666667,10.6666666666667,26.6666666666667,73.3333333333333
"254","48","2",17,6,13,1,12,4,1,0,6,8,4,0,1,0,0,0,56,20,76,17,8,22.3684210526316,10.5263157894737,26.3157894736842,73.6842105263158
"255","48","3",7,5,10,1,11,17,2,1,5,7,17,2,1,2,1,0,56,36,92,7,34,7.60869565217391,36.9565217391304,39.1304347826087,60.8695652173913
"256","48","4",9,5,5,4,6,16,4,4,5,5,17,4,4,4,4,4,55,48,103,13,33,12.621359223301,32.0388349514563,46.6019417475728,53.3980582524272
"257","48","5",6,3,2,3,1,3,4,2,3,1,2,3,4,2,2,3,26,21,47,9,5,19.1489361702128,10.6382978723404,44.6808510638298,55.3191489361702
"258","48","6",6,2,0,3,0,0,4,3,3,1,0,4,4,3,3,6,21,24,45,12,0,26.6666666666667,0,53.3333333333333,46.6666666666667
"259","49","1",5,4,3,3,3,8,5,4,4,2,8,7,2,7,4,4,36,40,76,9,16,11.8421052631579,21.0526315789474,52.6315789473684,47.3684210526316
"260","49","2",11,3,6,4,9,7,3,1,3,7,9,0,1,2,1,0,45,25,70,11,16,15.7142857142857,22.8571428571429,35.7142857142857,64.2857142857143
"261","49","3",23,10,11,2,10,4,1,1,10,3,4,0,2,0,1,0,64,21,85,23,8,27.0588235294118,9.41176470588235,24.7058823529412,75.2941176470588
"262","49","4",24,8,10,1,10,5,2,1,9,3,4,2,2,1,1,0,64,22,86,24,9,27.906976744186,10.4651162790698,25.5813953488372,74.4186046511628
"263","49","5",11,7,10,7,10,9,6,4,6,10,9,3,6,4,4,3,65,47,112,14,18,12.5,16.0714285714286,41.9642857142857,58.0357142857143
"264","49","6",35,8,8,2,7,3,1,3,9,2,2,2,4,1,3,1,70,24,94,36,5,38.2978723404255,5.31914893617021,25.531914893617,74.468085106383
"265","5","1",8,8,11,5,13,32,5,2,8,8,34,2,4,3,2,0,86,62,148,8,66,5.40540540540541,44.5945945945946,41.8918918918919,58.1081081081081
"266","5","2",4,3,8,3,8,25,5,2,3,8,24,4,3,4,2,0,59,50,109,4,49,3.6697247706422,44.954128440367,45.8715596330275,54.1284403669725
"267","5","3",10,7,8,5,6,8,9,2,8,6,5,6,8,3,2,1,58,39,97,11,13,11.340206185567,13.4020618556701,40.2061855670103,59.7938144329897
"268","5","4",1,6,13,1,14,24,2,3,5,9,25,4,0,5,3,1,66,53,119,2,49,1.68067226890756,41.1764705882353,44.5378151260504,55.4621848739496
"269","5","5",1,1,2,0,1,23,1,2,1,1,21,3,1,2,2,1,32,34,66,2,44,3.03030303030303,66.6666666666667,51.5151515151515,48.4848484848485
"270","5","6",0,0,1,2,2,13,3,1,0,3,13,3,1,3,1,0,23,26,49,0,26,0,53.0612244897959,53.0612244897959,46.9387755102041
"271","50","1",1,3,4,4,3,24,4,11,3,5,24,11,5,11,12,21,56,93,149,22,48,14.7651006711409,32.2147651006711,62.4161073825503,37.5838926174497
"272","50","2",2,1,3,11,4,2,9,15,1,13,3,13,9,14,14,23,47,93,140,25,5,17.8571428571429,3.57142857142857,66.4285714285714,33.5714285714286
"273","50","3",0,0,0,0,0,2,3,8,0,0,3,11,0,12,9,65,15,101,116,65,5,56.0344827586207,4.31034482758621,87.0689655172414,12.9310344827586
"274","50","4",0,0,0,0,0,8,2,7,0,0,8,9,0,9,8,41,18,77,95,41,16,43.1578947368421,16.8421052631579,81.0526315789474,18.9473684210526
"275","50","5",0,0,1,0,0,3,1,8,0,1,2,9,1,8,8,57,13,89,102,57,5,55.8823529411765,4.90196078431373,87.2549019607843,12.7450980392157
"276","50","6",0,1,1,1,2,3,2,4,1,2,4,5,1,6,5,38,16,63,79,38,7,48.1012658227848,8.86075949367089,79.746835443038,20.253164556962
"277","51","1",15,4,4,0,3,3,1,0,4,0,2,1,1,0,0,0,33,8,41,15,5,36.5853658536585,12.1951219512195,19.5121951219512,80.4878048780488
"278","51","2",3,3,4,2,2,2,1,2,3,2,0,1,3,0,2,0,20,13,33,3,2,9.09090909090909,6.06060606060606,39.3939393939394,60.6060606060606
"279","51","3",0,0,3,0,2,4,0,0,0,2,3,0,0,0,0,0,10,7,17,0,7,0,41.1764705882353,41.1764705882353,58.8235294117647
"280","51","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,100
"281","51","5",0,0,2,0,2,3,0,0,0,3,3,0,0,0,0,0,9,7,16,0,6,0,37.5,43.75,56.25
"282","51","6",0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,4,3,7,0,3,0,42.8571428571429,42.8571428571429,57.1428571428571
"283","52","1",0,0,6,5,5,42,7,9,0,11,41,10,6,10,9,4,75,93,168,4,83,2.38095238095238,49.4047619047619,55.3571428571429,44.6428571428571
"284","52","2",0,1,3,0,3,61,0,3,1,2,60,3,0,3,3,1,72,75,147,1,121,0.680272108843537,82.312925170068,51.0204081632653,48.9795918367347
"285","52","3",0,0,0,1,1,51,1,7,0,1,51,8,0,8,7,10,62,87,149,10,102,6.71140939597315,68.4563758389262,58.3892617449664,41.6107382550336
"286","52","4",0,0,2,3,2,50,2,4,0,5,51,3,3,4,5,3,65,75,140,3,101,2.14285714285714,72.1428571428571,53.5714285714286,46.4285714285714
"287","52","5",6,4,7,3,7,46,3,3,4,6,46,4,3,3,3,0,80,71,151,6,92,3.97350993377483,60.9271523178808,47.0198675496689,52.9801324503311
"288","52","6",3,6,7,3,6,18,6,7,6,4,17,10,4,9,7,12,58,70,128,15,35,11.71875,27.34375,54.6875,45.3125
"289","53","1",11,6,9,4,8,4,6,3,6,7,4,5,4,5,3,4,53,39,92,15,8,16.304347826087,8.69565217391304,42.3913043478261,57.6086956521739
"290","53","2",2,3,4,1,3,9,3,1,3,1,8,4,1,3,1,1,27,24,51,3,17,5.88235294117647,33.3333333333333,47.0588235294118,52.9411764705882
"291","53","3",5,3,0,3,0,0,2,1,3,0,0,0,3,1,1,4,15,14,29,9,0,31.0344827586207,0,48.2758620689655,51.7241379310345
"292","53","4",1,2,2,1,2,0,1,1,1,1,0,1,1,1,1,0,12,7,19,1,0,5.26315789473684,0,36.8421052631579,63.1578947368421
"293","53","5",0,0,3,1,2,1,1,0,0,3,1,0,1,0,0,0,10,6,16,0,2,0,12.5,37.5,62.5
"294","53","6",0,2,2,1,1,0,0,1,2,1,0,0,1,0,1,3,9,9,18,3,0,16.6666666666667,0,50,50
"295","54","1",23,14,13,5,11,11,5,4,14,4,9,4,7,2,4,4,89,48,137,27,20,19.7080291970803,14.5985401459854,35.036496350365,64.963503649635
"296","54","2",7,5,14,5,14,14,5,6,5,13,14,6,4,7,6,6,71,63,134,13,28,9.70149253731343,20.8955223880597,47.0149253731343,52.9850746268657
"297","54","3",4,5,8,6,8,25,12,2,4,10,25,8,6,8,2,2,72,66,138,6,50,4.34782608695652,36.231884057971,47.8260869565217,52.1739130434783
"298","54","4",5,6,3,8,5,4,5,7,6,5,6,4,5,6,7,15,44,56,100,20,10,20,10,56,44
"299","54","5",8,7,2,8,5,8,7,7,7,3,10,7,5,9,7,5,53,55,108,13,18,12.037037037037,16.6666666666667,50.9259259259259,49.0740740740741
"300","54","6",0,1,4,3,4,10,3,4,1,6,9,4,3,4,4,4,30,37,67,4,19,5.97014925373134,28.3582089552239,55.2238805970149,44.7761194029851
"301","55","1",5,5,6,8,7,21,8,17,5,9,22,16,8,17,17,16,79,111,190,21,43,11.0526315789474,22.6315789473684,58.4210526315789,41.5789473684211
"302","55","2",4,7,6,8,9,36,10,5,7,7,39,7,6,10,6,5,87,88,175,9,75,5.14285714285714,42.8571428571429,50.2857142857143,49.7142857142857
"303","55","3",11,11,15,7,17,21,9,5,11,11,23,7,5,9,4,1,96,74,170,12,44,7.05882352941176,25.8823529411765,43.5294117647059,56.4705882352941
"304","55","4",37,13,13,9,13,16,12,7,13,10,16,10,10,9,7,8,122,84,206,45,32,21.8446601941748,15.5339805825243,40.7766990291262,59.2233009708738
"305","55","5",25,17,17,9,15,15,12,5,17,9,13,8,11,6,5,0,118,69,187,25,28,13.3689839572193,14.9732620320856,36.8983957219251,63.1016042780749
"306","55","6",21,13,15,10,14,11,6,11,13,12,11,7,11,7,11,17,103,90,193,38,22,19.6891191709845,11.3989637305699,46.6321243523316,53.3678756476684
"307","56","1",18,8,10,6,9,12,4,5,8,8,12,3,6,3,5,2,74,48,122,20,24,16.3934426229508,19.672131147541,39.344262295082,60.655737704918
"308","56","2",3,7,9,5,8,20,7,6,7,7,19,8,6,6,5,3,65,64,129,6,39,4.65116279069767,30.2325581395349,49.6124031007752,50.3875968992248
"309","56","3",6,7,4,6,7,6,5,5,8,3,9,4,3,7,5,5,49,44,93,11,15,11.8279569892473,16.1290322580645,47.3118279569892,52.6881720430108
"310","56","4",0,2,1,3,2,2,3,7,2,2,3,7,2,9,8,8,21,43,64,8,5,12.5,7.8125,67.1875,32.8125
"311","56","5",2,4,2,6,1,2,4,6,3,5,1,4,7,3,6,2,29,32,61,4,3,6.55737704918033,4.91803278688525,52.4590163934426,47.5409836065574
"312","56","6",1,3,3,2,3,2,0,4,3,2,1,2,3,1,4,3,20,20,40,4,3,10,7.5,50,50
"313","57","1",1,4,5,12,7,11,10,9,4,13,13,7,10,10,10,6,60,75,135,7,24,5.18518518518519,17.7777777777778,55.5555555555556,44.4444444444444
"314","57","2",3,4,13,3,14,26,3,2,4,12,26,2,3,2,2,1,70,53,123,4,52,3.2520325203252,42.2764227642276,43.0894308943089,56.9105691056911
"315","57","3",1,2,6,3,7,27,4,4,2,7,27,5,2,6,4,1,55,56,111,2,54,1.8018018018018,48.6486486486486,50.4504504504505,49.5495495495495
"316","57","4",2,5,12,1,9,21,2,5,5,8,17,6,4,3,5,8,58,58,116,10,38,8.62068965517241,32.7586206896552,50,50
"317","57","5",0,3,7,4,7,11,5,6,3,8,11,7,3,8,6,11,44,59,103,11,22,10.6796116504854,21.3592233009709,57.2815533980583,42.7184466019417
"318","57","6",0,2,7,2,9,11,4,3,2,7,13,5,0,7,3,12,40,50,90,12,24,13.3333333333333,26.6666666666667,55.5555555555556,44.4444444444444
"319","58","1",6,4,15,2,14,33,4,3,5,13,32,5,4,3,3,2,84,67,151,8,65,5.29801324503311,43.046357615894,44.3708609271523,55.6291390728477
"320","58","2",6,6,7,9,7,16,17,10,6,10,16,17,9,18,10,10,79,98,177,16,32,9.03954802259887,18.0790960451977,55.3672316384181,44.6327683615819
"321","58","3",4,6,11,4,9,10,5,8,5,9,8,9,5,8,8,10,58,64,122,14,18,11.4754098360656,14.7540983606557,52.4590163934426,47.5409836065574
"322","58","4",15,5,2,6,4,2,6,2,5,3,4,2,5,4,2,1,44,27,71,16,6,22.5352112676056,8.45070422535211,38.0281690140845,61.9718309859155
"323","58","5",1,2,2,0,3,0,0,0,3,0,1,0,0,1,1,1,11,7,18,2,1,11.1111111111111,5.55555555555556,38.8888888888889,61.1111111111111
"324","58","6",2,2,1,1,1,0,0,1,2,0,0,0,0,0,1,0,9,5,14,2,0,14.2857142857143,0,35.7142857142857,64.2857142857143
"325","59","1",42,8,10,1,11,1,0,1,9,2,2,0,0,1,1,2,77,17,94,44,3,46.8085106382979,3.19148936170213,18.0851063829787,81.9148936170213
"326","59","2",18,8,8,1,7,4,1,1,9,1,3,1,2,0,1,0,51,17,68,18,7,26.4705882352941,10.2941176470588,25,75
"327","59","3",18,7,5,3,5,2,1,2,6,1,2,0,2,0,1,0,43,15,58,18,4,31.0344827586207,6.89655172413793,25.8620689655172,74.1379310344828
"328","59","4",3,4,6,2,6,2,3,0,4,3,2,1,2,1,0,0,28,14,42,3,4,7.14285714285714,9.52380952380952,33.3333333333333,66.6666666666667
"329","59","5",10,5,5,3,5,3,2,2,5,3,3,1,3,1,2,0,37,19,56,10,6,17.8571428571429,10.7142857142857,33.9285714285714,66.0714285714286
"330","59","6",11,3,6,0,6,3,0,0,4,3,3,0,0,0,0,0,32,10,42,11,6,26.1904761904762,14.2857142857143,23.8095238095238,76.1904761904762
"331","6","1",14,8,11,12,11,12,11,8,8,15,12,7,12,7,7,12,87,83,170,26,24,15.2941176470588,14.1176470588235,48.8235294117647,51.1764705882353
"332","6","2",3,5,6,4,7,10,3,11,5,5,10,10,3,10,11,21,50,77,127,24,20,18.8976377952756,15.748031496063,60.6299212598425,39.3700787401575
"333","6","3",4,6,5,9,7,10,10,5,6,9,12,6,8,7,5,6,58,60,118,10,22,8.47457627118644,18.6440677966102,50.8474576271186,49.1525423728814
"334","6","4",2,4,6,6,7,7,1,9,4,8,8,5,5,5,9,22,43,68,111,24,15,21.6216216216216,13.5135135135135,61.2612612612613,38.7387387387387
"335","6","5",2,2,1,2,0,5,3,3,2,0,4,4,2,3,3,4,19,24,43,6,9,13.953488372093,20.9302325581395,55.8139534883721,44.1860465116279
"336","6","6",0,0,1,0,0,3,1,8,0,1,2,9,1,8,8,28,13,60,73,28,5,38.3561643835616,6.84931506849315,82.1917808219178,17.8082191780822
"337","60","1",22,12,12,6,13,9,8,3,13,5,10,5,5,6,3,1,88,48,136,23,19,16.9117647058824,13.9705882352941,35.2941176470588,64.7058823529412
"338","60","2",29,8,7,4,4,4,3,3,8,3,2,2,6,0,3,2,64,27,91,31,6,34.0659340659341,6.59340659340659,29.6703296703297,70.3296703296703
"339","60","3",14,7,8,7,7,5,10,1,7,8,4,4,8,3,1,0,61,36,97,14,9,14.4329896907216,9.27835051546392,37.1134020618557,62.8865979381443
"340","60","4",22,12,11,6,13,11,7,1,12,6,13,2,5,4,2,1,85,46,131,23,24,17.5572519083969,18.3206106870229,35.1145038167939,64.8854961832061
"341","60","5",20,11,11,4,10,5,6,3,11,3,4,5,4,5,3,0,71,37,108,20,9,18.5185185185185,8.33333333333333,34.2592592592593,65.7407407407407
"342","60","6",19,6,6,2,7,7,1,1,6,3,8,0,2,0,1,1,51,22,73,20,15,27.3972602739726,20.5479452054795,30.1369863013699,69.8630136986301
"343","61","1",1,1,0,5,2,1,1,4,1,3,4,0,2,3,4,14,17,32,49,15,5,30.6122448979592,10.2040816326531,65.3061224489796,34.6938775510204
"344","61","2",2,1,3,2,2,12,5,1,1,4,11,3,4,2,1,2,30,29,59,4,23,6.77966101694915,38.9830508474576,49.1525423728814,50.8474576271186
"345","61","3",2,4,6,1,4,6,4,5,4,3,4,8,3,5,5,6,33,40,73,8,10,10.958904109589,13.6986301369863,54.7945205479452,45.2054794520548
"346","61","4",0,0,1,0,1,9,2,3,0,1,9,5,0,4,3,12,17,36,53,12,18,22.6415094339623,33.9622641509434,67.9245283018868,32.0754716981132
"347","61","5",0,1,0,1,0,0,2,3,1,0,0,4,1,4,3,15,7,31,38,15,0,39.4736842105263,0,81.5789473684211,18.4210526315789
